"id","treat.hs","treat.para","rear.temp.avg","rear.temp.var","test.temp","test.time","chamber","coll.loc","num.ovp","mass.3","mass.in.test","mass.out.test","mass.4","mass.5","inst.6","mass.6","inst.7","mass.7","date.wand","mass.wand","mongo","mass5.2wks","mass5.3wks","mass.p6.wk1","mass.p6.wk2","mass.p6.wk3","date.cull","mass.cull","mass.p7.wk1","mass.48em","num.em","num.coc","num.fail.spin","num.unem","load","num.ecl","live.fem","live.male","para.pup","para.ecl","in.florence","notes","diss.notes","date.hatch.j","date.died.j","date.coll.j","date.ovp.j","date.3.j","date.in.test.j","date.out.test.j","date.4.j","date.5.j","date.6.j","date.7.j","date.wand.j","date5.2wks.j","date5.3wks.j","date.p6.wk1.j","date.p6.wk2.j","date.p6.wk3.j","date.cull.j","date.p7.wk1.j","date.em.j","date.ecl.j","date.p5.1","mass.p5.1","inst.p5.1","date.p5.2","mass.p5.2","inst.p5.2","date.p5.3","mass.p5.3","inst.p5.3","date.p5.4","mass.p5.4","inst.p5.4","date.p5.5","mass.p5.5","inst.p5.5","died.toss","time.ovp.dec","time.3.dec","time.in.test.dec","time.out.test.dec","hrs.in.test","delta.mass.test","time.bf.test","time.ovpbf.test","delta.mass.bf.test","ttwand","ttem.w","ttem.h","tt3","tt4","tt5","tt6","tt7","ttcull","ttp5.1","ttp5.2","ttp5.3","ttp5.4","ttp5.5"
89,"shock","np",25,10,"40",NA,"wallace","rm",NA,21.96,20.11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,217,207,NA,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.8,18.0833333333333,NA,NA,NA,4.28333333333333,NA,-1.85,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"shock","np",25,10,"43",NA,"c3po","rm",NA,55.87,67.13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,217,207,NA,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.8166666666667,18.0833333333333,NA,NA,NA,4.26666666666667,NA,11.26,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,"control","np",25,10,"35",NA,"marvin","rm",NA,29.39,40.01,55,79.94,212.05,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,232,207,NA,216,216,217,220,227,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.8166666666667,18.0833333333333,17.9166666666667,23.8333333333333,14.99,4.26666666666667,NA,10.62,NA,NA,NA,8,12,19,NA,NA,NA,NA,NA,NA,NA,NA
92,"shock","np",25,10,"40",NA,"wallace","rm",NA,28.03,27.73,51.79,81.03,249.88,1,1229.95,NA,NA,"8/22/18",8340.23,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,0,207,NA,216,216,217,220,223,228,NA,234,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13.8333333333333,18.0833333333333,17.9166666666667,23.8333333333333,24.06,4.25,NA,-0.300000000000001,26,NA,NA,8,12,15,20,NA,NA,NA,NA,NA,NA,NA
93,"shock","np",25,10,"43",NA,"c3po","rm",NA,29.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"squished by lid before test",NA,208,216,207,NA,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.8666666666667,18.0833333333333,NA,NA,NA,4.21666666666667,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,"control","np",25,10,"35",NA,"marvin","rm",NA,27.51,28,87.43,142.06,1206.1,NA,NA,NA,NA,"8/20/18",8377.03,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,0,207,NA,216,216,217,220,226,0,NA,232,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13.8166666666667,18.0833333333333,17.9166666666667,23.8333333333333,59.43,4.26666666666667,NA,0.489999999999998,23,NA,NA,7,11,17,NA,NA,NA,NA,NA,NA,NA,NA
98,"shock","np",25,10,"40",NA,"wallace","rm",NA,31.13,34.44,50.81,141.72,634.97,NA,NA,NA,NA,"8/20/18",6217.34,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,0,207,NA,216,216,217,221,225,0,NA,232,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13.8666666666667,18.0833333333333,17.9166666666667,23.8333333333333,16.37,4.21666666666667,NA,3.31,23,NA,NA,7,12,16,NA,NA,NA,NA,NA,NA,NA,NA
99,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,43.89,52.82,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18. had this data for 6th instar 1	8/18/18	1910.41, but it is false, the caterpillar is much smaller. Maybe row above or below?",NA,209,217,207,NA,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.8833333333333,18.0833333333333,NA,NA,NA,4.2,NA,8.93,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,"control","np",25,10,"35",NA,"marvin","rm",NA,27.86,28.34,24.44,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,222,207,NA,216,216,217,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.05,18.0833333333333,17.9166666666667,23.8333333333333,-3.9,4.03333333333333,NA,0.48,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"shock","np",25,10,"40",NA,"wallace","rm",NA,27.03,25.37,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,217,207,NA,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.0833333333333,18.0833333333333,NA,NA,NA,4,NA,-1.66,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,51.39,49.76,51.7,100.54,206.15,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,208,244,207,NA,216,216,217,225,230,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.1,18.0833333333333,17.9166666666667,23.8333333333333,1.94,3.98333333333333,NA,-1.63,NA,NA,NA,8,17,22,NA,NA,NA,NA,NA,NA,NA,NA
109,"control","np",25,10,"35",NA,"marvin","rm",NA,36.9,47.51,104.81,91.27,306.95,1,1191.82,1,1712.19,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"may have tried to molt to 7th on 9/1/18--did not shed head capsule or over thoracic legs--could not remove",NA,210,246,207,NA,216,216,217,219,224,230,244,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.1833333333333,18.0833333333333,17.9166666666667,23.8333333333333,57.3,3.9,NA,10.61,NA,NA,NA,6,9,14,20,34,NA,NA,NA,NA,NA,NA
110,"shock","np",25,10,"40",NA,"wallace","rm",NA,20.17,22.53,34.63,51.18,142.95,1,325.25,NA,NA,"8/26/18",7286.56,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,210,0,207,NA,216,216,217,220,223,228,NA,238,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.2,18.0833333333333,17.9166666666667,23.8333333333333,12.1,3.88333333333333,NA,2.36,28,NA,NA,6,10,13,18,NA,NA,NA,NA,NA,NA,NA
111,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,47.4,49.18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,210,217,207,NA,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.2333333333333,18.0833333333333,NA,NA,NA,3.85,NA,1.78,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,"control","np",25,10,"35",NA,"marvin","rm",NA,34.17,30.51,23.54,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,210,219,207,NA,216,216,217,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.3333333333333,18.0833333333333,17.9166666666667,23.8333333333333,-6.97,3.75,NA,-3.66,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"shock","np",25,10,"40",NA,"wallace","rm",NA,33.41,35.69,55.7,89.011,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,210,229,207,NA,216,216,217,222,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.35,18.0833333333333,17.9166666666667,23.8333333333333,20.01,3.73333333333333,NA,2.28,NA,NA,NA,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,27.86,31.74,29.39,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,210,219,207,NA,216,216,217,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.3666666666667,18.0833333333333,17.9166666666667,23.8333333333333,-2.35,3.71666666666667,NA,3.88,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,"control","np",25,10,"35",NA,"marvin","rm",NA,34.16,32.16,28.61,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,210,220,207,NA,216,216,217,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.5166666666667,18.0833333333333,17.9166666666667,23.8333333333333,-3.55,3.56666666666666,NA,-2,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,"shock","np",25,10,"40",NA,"wallace","rm",NA,31.64,32.91,84.63,99.16,350.52,1,1000.38,NA,NA,"8/26/18",6622.23,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,210,0,207,NA,216,216,217,220,224,230,NA,238,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.5333333333333,18.0833333333333,17.9166666666667,23.8333333333333,51.72,3.55,NA,1.27,28,NA,NA,6,10,14,20,NA,NA,NA,NA,NA,NA,NA
123,"shock","np",25,10,"43",NA,"c3po","rm",NA,27.03,27.27,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,210,217,207,NA,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.5333333333333,18.0833333333333,NA,NA,NA,3.55,NA,0.239999999999998,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,"control","np",25,10,"35",NA,"marvin","rm",NA,23.16,29.79,113.23,137.84,295.69,1,988.03,NA,NA,"9/4/18",6694.36,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,0,207,NA,216,216,217,220,227,233,NA,247,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.6166666666667,18.0833333333333,17.9166666666667,23.8333333333333,83.44,3.46666666666667,NA,6.63,38,NA,NA,7,11,18,24,NA,NA,NA,NA,NA,NA,NA
128,"shock","np",25,10,"40",NA,"wallace","rm",NA,25.54,26.73,82.82,115.32,368.48,1,1521.44,NA,NA,"8/24/18",7726.96,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,0,207,NA,216,216,217,221,225,230,NA,236,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.6,18.0833333333333,17.9166666666667,23.8333333333333,56.09,3.48333333333333,NA,1.19,27,NA,NA,7,12,16,21,NA,NA,NA,NA,NA,NA,NA
129,"shock","np",25,10,"43",NA,"c3po","rm",NA,19.47,18.28,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,217,207,NA,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.5833333333333,18.0833333333333,NA,NA,NA,3.5,NA,-1.19,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,"control","np",25,10,"35",NA,"marvin","rm",1,20.49,16.57,16.58,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,219,207,216,216,216,217,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.0166666666667,14.6166666666667,18.0833333333333,17.9166666666667,23.8333333333333,0.00999999999999801,3.46666666666667,2.06666666666667,-3.92,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,"shock","np",25,10,"40",NA,"wallace","rm",NA,31.89,29.31,63.08,104.97,309.73,1,837.85,NA,NA,"8/27/18",5496.48,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,0,207,NA,216,216,217,221,225,231,NA,239,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.6333333333333,18.0833333333333,17.9166666666667,23.8333333333333,33.77,3.45,NA,-2.58,31,NA,NA,8,13,17,23,NA,NA,NA,NA,NA,NA,NA
135,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,41.38,39.95,70.47,197.12,1133.4,NA,NA,NA,NA,"8/21/18",8061.06,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,208,0,207,NA,216,216,217,223,228,0,NA,233,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.6666666666667,18.0833333333333,17.9166666666667,23.8333333333333,30.52,3.41666666666667,NA,-1.43,25,NA,NA,8,15,20,NA,NA,NA,NA,NA,NA,NA,NA
139,"control","np",25,10,"35",NA,"marvin","rm",NA,23.03,26.87,96.06,77.33,178.8,1,7432.64,NA,NA,"8/31/18",5978.05,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,209,0,207,NA,216,216,217,219,225,234,NA,243,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.7166666666667,18.0833333333333,17.9166666666667,23.8333333333333,69.19,3.36666666666667,NA,3.84,34,NA,NA,7,10,16,25,NA,NA,NA,NA,NA,NA,NA
140,"shock","np",25,10,"40",NA,"wallace","rm",NA,43.55,47.25,143.29,162.28,1005.44,NA,NA,NA,NA,"8/20/18",7574.23,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,0,207,NA,216,216,217,220,226,0,NA,232,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.7,18.0833333333333,17.9166666666667,23.8333333333333,96.04,3.38333333333333,NA,3.7,23,NA,NA,7,11,17,NA,NA,NA,NA,NA,NA,NA,NA
141,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,28.65,31.62,45.62,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,209,219,207,NA,216,216,217,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.7333333333333,18.0833333333333,17.9166666666667,23.8333333333333,14,3.35,NA,2.97,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,"control","np",25,10,"35",NA,"marvin","rm",NA,34.86,37.69,142.57,148.72,628.42,NA,NA,NA,NA,"8/17/18",6192.5,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,0,207,NA,216,216,217,219,223,0,NA,229,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.9166666666667,18.0833333333333,17.9166666666667,23.8333333333333,104.88,3.16666666666667,NA,2.83,21,NA,NA,8,11,15,NA,NA,NA,NA,NA,NA,NA,NA
146,"shock","np",25,10,"40",NA,"wallace","rm",NA,41.29,38.24,33.36,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,220,207,NA,216,216,217,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.9333333333333,18.0833333333333,17.9166666666667,23.8333333333333,-4.88,3.15,NA,-3.05,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,20.05,19.46,17.08,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,208,218,207,NA,216,216,217,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.9333333333333,18.0833333333333,17.9166666666667,23.8333333333333,-2.38,3.15,NA,-0.59,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,"control","np",25,10,"35",NA,"marvin","rm",NA,39.55,46.09,189.4,252.01,1403.29,NA,NA,NA,NA,"8/16/18",10489.97,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,0,207,NA,216,216,217,219,223,0,NA,228,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15.05,18.0833333333333,17.9166666666667,23.8333333333333,143.31,3.03333333333333,NA,6.54000000000001,20,NA,NA,8,11,15,NA,NA,NA,NA,NA,NA,NA,NA
152,"shock","np",25,10,"40",NA,"wallace","rm",NA,25.13,27.71,83.57,112.44,710.49,NA,NA,NA,NA,"8/18/18",6086.21,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,0,207,NA,216,216,217,220,225,0,NA,230,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15.0666666666667,18.0833333333333,17.9166666666667,23.8333333333333,55.86,3.01666666666667,NA,2.58,22,NA,NA,8,12,17,NA,NA,NA,NA,NA,NA,NA,NA
153,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,36.76,39.66,56.05,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,208,219,207,NA,216,216,217,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,15.0833333333333,18.0833333333333,17.9166666666667,23.8333333333333,16.39,3,NA,2.9,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,18.53,18.65,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,209,218,207,NA,217,217,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10.5,13.6666666666667,NA,NA,NA,3.16666666666667,NA,0.119999999999997,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,26.56,29.64,25.16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,209,227,207,NA,217,217,218,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10.5166666666667,13.6666666666667,13.6166666666667,23.95,-4.48,3.15,NA,3.08,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,41.57,46.44,79.06,154.29,907.98,NA,NA,NA,NA,"8/21/18",7276.21,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,209,0,207,NA,217,217,218,222,227,0,NA,233,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10.5166666666667,13.6666666666667,13.6166666666667,23.95,32.62,3.15,NA,4.87,24,NA,NA,8,13,18,NA,NA,NA,NA,NA,NA,NA,NA
167,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,20.16,23.6,40.96,116.4,816.97,NA,NA,NA,NA,"8/20/18",8883.22,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,210,0,207,NA,217,217,218,222,226,0,NA,232,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10.7333333333333,13.6666666666667,13.6166666666667,23.95,17.36,2.93333333333333,NA,3.44,22,NA,NA,7,12,16,NA,NA,NA,NA,NA,NA,NA,NA
168,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,32.73,35.24,36.13,68.85,257.78,1,1012.45,NA,NA,"8/24/18",6863.25,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,210,0,207,NA,217,217,218,221,225,229,NA,236,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10.7333333333333,13.6666666666667,13.6166666666667,23.95,0.890000000000001,2.93333333333333,NA,2.51000000000001,26,NA,NA,7,11,15,19,NA,NA,NA,NA,NA,NA,NA
169,"shock","np",25,10,"43",NA,"c3po/r2d2","rm",NA,16.87,18.66,30.63,74.19,188.39,1,229.67,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,210,240,207,NA,217,217,218,221,225,238,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10.7666666666667,13.6666666666667,13.6166666666667,23.95,11.97,2.9,NA,1.79,NA,NA,NA,7,11,15,28,NA,NA,NA,NA,NA,NA,NA
