"id","test.temp","instar","mass","age","treat.hs","treat.para","rear.temp.avg","rear.temp.var","test.time","chamber","coll.loc","num.ovp","mass.in.test","mass.out.test","inst.6","inst.7","date.wand","mongo","mass5.2wks","mass5.3wks","mass.p6.wk1","mass.p6.wk2","mass.p6.wk3","date.cull","mass.cull","mass.p7.wk1","num.em","num.coc","num.fail.spin","num.unem","load","num.ecl","live.fem","live.male","para.pup","para.ecl","in.florence","notes","diss.notes","date.hatch.j","date.died.j","date.coll.j","date.ovp.j","date.3.j","date.in.test.j","date.out.test.j","date.4.j","date.5.j","date.6.j","date.7.j","date.wand.j","date5.2wks.j","date5.3wks.j","date.p6.wk1.j","date.p6.wk2.j","date.p6.wk3.j","date.cull.j","date.p7.wk1.j","date.em.j","date.ecl.j","date.p5.1","mass.p5.1","date.p5.2","mass.p5.2","date.p5.3","mass.p5.3","date.p5.4","mass.p5.4","date.p5.5","mass.p5.5","died.toss","time.ovp.dec","time.3.dec","time.in.test.dec","time.out.test.dec","hrs.in.test","delta.mass.test","time.bf.test","time.ovpbf.test","delta.mass.bf.test","ttwand","ttem.w","ttem.h","tt3","tt4","tt5","tt6","tt7","ttcull","ttp5.1","ttp5.2","ttp5.3","ttp5.4","ttp5.5","date.end","ttend","stage"
70,"43","6",NA,NA,"shock","p",25,10,NA,"c3p0","rm",1,41.25,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.21666666666667,8.83333333333333,13.25,NA,NA,NA,4.41666666666667,4.03333333333333,6.92,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"43","7",NA,NA,"shock","p",25,10,NA,"c3p0","rm",1,41.25,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.21666666666667,8.83333333333333,13.25,NA,NA,NA,4.41666666666667,4.03333333333333,6.92,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"43","em",NA,NA,"shock","p",25,10,NA,"c3p0","rm",1,41.25,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.21666666666667,8.83333333333333,13.25,NA,NA,NA,4.41666666666667,4.03333333333333,6.92,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"43","end",NA,NA,"shock","p",25,10,NA,"c3p0","rm",1,41.25,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.21666666666667,8.83333333333333,13.25,NA,NA,NA,4.41666666666667,4.03333333333333,6.92,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"43","p5.1",NA,NA,"shock","p",25,10,NA,"c3p0","rm",1,41.25,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.21666666666667,8.83333333333333,13.25,NA,NA,NA,4.41666666666667,4.03333333333333,6.92,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"43","p5.2",NA,NA,"shock","p",25,10,NA,"c3p0","rm",1,41.25,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.21666666666667,8.83333333333333,13.25,NA,NA,NA,4.41666666666667,4.03333333333333,6.92,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"43","p5.3",NA,NA,"shock","p",25,10,NA,"c3p0","rm",1,41.25,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.21666666666667,8.83333333333333,13.25,NA,NA,NA,4.41666666666667,4.03333333333333,6.92,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"43","p5.4",NA,NA,"shock","p",25,10,NA,"c3p0","rm",1,41.25,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.21666666666667,8.83333333333333,13.25,NA,NA,NA,4.41666666666667,4.03333333333333,6.92,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"43","p5.5",NA,NA,"shock","p",25,10,NA,"c3p0","rm",1,41.25,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.21666666666667,8.83333333333333,13.25,NA,NA,NA,4.41666666666667,4.03333333333333,6.92,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"43","wand",NA,NA,"shock","p",25,10,NA,"c3p0","rm",1,41.25,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.21666666666667,8.83333333333333,13.25,NA,NA,NA,4.41666666666667,4.03333333333333,6.92,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","3",51.89,7,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","4",77.97,13,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","5",233.69,19,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","6",NA,NA,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","7",NA,NA,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","em",NA,NA,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","end",NA,NA,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","p5.1",NA,NA,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","p5.2",NA,NA,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","p5.3",NA,NA,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","p5.4",NA,NA,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","p5.5",NA,NA,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"40","wand",NA,NA,"shock","p",25,10,NA,"wallace","rm",2,58.46,59.74,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,233,207,216,216,216,217,222,228,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.15,8.86666666666667,13.25,13.3333333333333,24.0833333333333,1.28,4.38333333333333,4.1,6.57,NA,NA,NA,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","3",44.72,7,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","4",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","5",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","6",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","7",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","em",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","end",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","p5.1",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","p5.2",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","p5.3",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","p5.4",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","p5.5",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"43","wand",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,57.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"pretty sure this is a Q, died during trial",NA,209,217,207,216,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.2,8.88333333333333,13.25,NA,NA,NA,4.36666666666667,4.05,12.75,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"35","3",19.48,8,"control","np",25,10,NA,"marvin","rm",NA,15.18,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,217,207,NA,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.4333333333333,18.0833333333333,NA,NA,NA,4.65,NA,-4.3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"35","4",NA,NA,"control","np",25,10,NA,"marvin","rm",NA,15.18,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,217,207,NA,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.4333333333333,18.0833333333333,NA,NA,NA,4.65,NA,-4.3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"35","5",NA,NA,"control","np",25,10,NA,"marvin","rm",NA,15.18,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,217,207,NA,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.4333333333333,18.0833333333333,NA,NA,NA,4.65,NA,-4.3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"35","6",NA,NA,"control","np",25,10,NA,"marvin","rm",NA,15.18,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,217,207,NA,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.4333333333333,18.0833333333333,NA,NA,NA,4.65,NA,-4.3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"35","7",NA,NA,"control","np",25,10,NA,"marvin","rm",NA,15.18,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,217,207,NA,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.4333333333333,18.0833333333333,NA,NA,NA,4.65,NA,-4.3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"35","em",NA,NA,"control","np",25,10,NA,"marvin","rm",NA,15.18,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,217,207,NA,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.4333333333333,18.0833333333333,NA,NA,NA,4.65,NA,-4.3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"35","end",NA,NA,"control","np",25,10,NA,"marvin","rm",NA,15.18,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,217,207,NA,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.4333333333333,18.0833333333333,NA,NA,NA,4.65,NA,-4.3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"35","p5.1",NA,NA,"control","np",25,10,NA,"marvin","rm",NA,15.18,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,217,207,NA,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.4333333333333,18.0833333333333,NA,NA,NA,4.65,NA,-4.3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"35","p5.2",NA,NA,"control","np",25,10,NA,"marvin","rm",NA,15.18,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,217,207,NA,216,216,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.4333333333333,18.0833333333333,NA,NA,NA,4.65,NA,-4.3,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
